_id,movie_directors,movie_genres,movie_rating,movie_stars,movie_writers,name,plot,poster,release_year,reviews_num,titleId,tsne_glyph_x,tsne_glyph_y,signature_zscore_percent_anger,signature_zscore_percent_anticipation,signature_zscore_percent_disgust,signature_zscore_percent_fear,signature_zscore_percent_joy,signature_zscore_percent_sadness,signature_zscore_percent_surprise,signature_zscore_percent_trust,cluster_1,emotion_color,cluster_level2,tsne_glyph_x_level2,tsne_glyph_y_level2,emotion_color_lvl2
6174125f2788418ec824bdf5,Raoul Walsh,Adventure & Family & Fantasy & Romance,4.0,Douglas Fairbanks & Snitz Edwards & Charles Belcher & Julanne Johnston & Sôjin Kamiyama,Lotta Woods & Douglas Fairbanks & Achmed Abdullah,The Thief of Bagdad,nn,nn,1924,59,tt0015400,1.99276,52.6059,0.670091,0.56909,0.713787,0.511447,0.75488,0.581274,0.986599,0.135959,3,3,4,-0.766253,43.7921,7
6174129f2788418ec824be0f,Albert Parker,Adventure & Action,4.0,Billie Dove & Tempe Pigott & Donald Crisp & Sam De Grasse & Anders Randolf,Douglas Fairbanks & Jack Cunningham,The Black Pirate,nn,nn,1926,31,tt0016654,-14.7444,34.7369,0.939662,0.595777,0.221647,0.301306,0.454122,0.675768,0.676827,0.527845,3,3,2,23.8715,9.49553,5
617412a52788418ec824be11,F.W. Murnau,Drama & Fantasy & Horror,5.0,Gösta Ekman & Emil Jannings & Camilla Horn & Frida Richard & William Dieterle,Gerhart Hauptmann & Hans Kyser & Johann Wolfgang von Goethe,Faust,nn,nn,1926,65,tt0016847,-7.93214,29.5866,0.542516,0.546598,0.589577,0.608507,0.78712,0.722107,0.617835,0.365113,3,3,2,35.3084,14.0719,5
617412aa2788418ec824be13,Clarence Brown,Drama & Romance,4.0,John Gilbert & Greta Garbo & Lars Hanson & Barbara Kent & William Orlamond,Benjamin Glazer & Hermann Sudermann & Marian Ainslee,Flesh and the Devil,nn,nn,1926,39,tt0016884,-32.9789,19.1694,0.724449,0.43666,0.850829,0.492961,0.719481,0.663118,0.422194,0.58591,3,3,1,15.0093,-26.9633,2
617412b82788418ec824be19,William Beaudine & Tom McNamara,Drama,4.0,Mary Pickford & Roy Stewart & Mary Louise Miller & Gustav von Seyffertitz & Charlotte Mineau,Winifred Dunn & George Marion Jr. & C. Gardner Sullivan,Sparrows,nn,nn,1926,33,tt0017423,-29.8671,39.4214,0.489888,0.896118,0.85735,0.784852,0.765343,0.576722,0.406779,0.24931,3,3,1,25.6281,23.6443,2
617412bd2788418ec824be1b,Paul Leni,Comedy & Horror & Mystery,4.0,Laura La Plante & Creighton Hale & Forrest Stanley & Tully Marshall & Gertrude Astor,John Willard & Robert F. Hill & Alfred A. Cohn,The Cat and the Canary,nn,nn,1927,52,tt0017739,-26.0635,-6.22354,0.454924,0.200597,0.441893,0.501742,0.279588,0.67319,0.885923,0.259015,3,3,5,-25.2979,32.6432,6
617412c72788418ec824be1f,Alfred Hitchcock,Romance & Thriller,3.0,Isabel Jeans & Franklin Dyall & Eric Bransby Williams & Ian Hunter & Robin Irvine,Noël Coward & Eliot Stannard,Easy Virtue,nn,nn,1927,38,tt0017843,-31.5559,15.7878,0.54264,0.485549,0.645013,0.534783,0.337209,0.696198,0.55439,0.649812,3,3,6,7.82194,-22.7823,1
617413342788418ec824be49,Paul Leni,Drama & Horror & Mystery & Romance & Thriller,4.0,Mary Philbin & Conrad Veidt & Julius Molnar & Olga Baclanova & Brandon Hurst,Victor Hugo & J. Grubb Alexander & Walter Anthony,The Man Who Laughs,nn,nn,1928,65,tt0019130,-14.8677,22.727,0.460024,0.288137,0.792276,0.503163,0.868525,0.521696,0.863199,0.299834,3,3,2,-3.99616,45.6568,5
617413552788418ec824be55,Tod Browning,Drama & Mystery,4.0,Lon Chaney & Lionel Barrymore & Mary Nolan & Warner Baxter & Jacqueline Gadsdon,Elliott J. Clawson & Chester M. De Vonde & Joseph Farnham,West of Zanzibar,nn,nn,1928,34,tt0019563,-68.3377,29.6141,0.723844,0.638428,0.480079,0.736658,0.361294,0.754444,0.710775,0.126474,3,3,5,-15.0201,9.81654,6
617414002788418ec824be93,Alfred Hitchcock,Crime & Mystery & Thriller,4.0,Herbert Marshall & Norah Baring & Phyllis Konstam & Edward Chapman & Miles Mander,Clemence Dane & Helen Simpson & Alfred Hitchcock,Murder!,nn,nn,1930,71,tt0021165,-48.3131,10.3356,0.646732,0.0710455,0.771415,0.523137,0.090981,0.672234,0.58709,0.774545,3,3,7,-14.9402,-41.1435,4
617414302788418ec824bea3,Hamilton MacFadden,Crime & Mystery & Thriller,4.0,Warner Oland & Sally Eilers & Bela Lugosi & Dorothy Revier & Victor Varconi,Earl Derr Biggers & Hugh Stanislaus Stange & Barry Conners,The Black Camel,nn,nn,1931,42,tt0021668,-7.49503,47.0577,0.418492,0.686427,0.445686,0.408965,0.406423,0.880075,0.992451,0.634695,3,3,3,14.0685,39.852,8
6174146e2788418ec824beb9,Clarence Brown,Crime & Drama & Romance,4.0,Norma Shearer & Leslie Howard & Lionel Barrymore & Clark Gable & James Gleason,Adela Rogers St. Johns & Becky Gardiner & Philip Dunning,A Free Soul,nn,nn,1931,51,tt0021885,8.40678,14.9109,0.766874,0.275533,0.643638,0.620597,0.464695,0.422061,0.561146,0.668198,3,3,7,-4.97169,-25.7326,4
617414972788418ec824bec9,William A. Wellman,Comedy & Crime & Drama & Mystery,4.0,Barbara Stanwyck & Ben Lyon & Joan Blondell & Clark Gable & Blanche Friderici,Grace Perkins & Oliver H.P. Garrett & Charles Kenyon,Night Nurse,nn,nn,1931,49,tt0022208,-35.3804,24.4999,0.514842,0.405664,0.635846,0.71443,0.304051,0.716007,0.40224,0.978268,3,3,7,8.06925,-32.4471,4
617414b82788418ec824bed7,William A. Wellman,Crime & Drama,4.0,Dorothy Mackaill & Donald Cook & Ralf Harolde & John Wray & Ivan F. Simpson,Houston Branch & Joseph Jackson & Maude Fulton,Safe in Hell,nn,nn,1931,43,tt0022335,-41.4744,27.8757,0.629051,0.387649,0.704072,0.813511,0.411586,0.809111,0.444639,0.807668,3,3,7,4.99585,-33.265,4
617414f72788418ec824bef1,Michael Curtiz,Comedy & Crime & Horror & Mystery & Sci-Fi & Thriller,4.0,Lionel Atwill & Fay Wray & Lee Tracy & Preston Foster & John Wray,Robert Tasker & Earl Baldwin & Howard Warren Comstock,Doctor X,nn,nn,1932,62,tt0022827,-49.5576,14.4872,0.676614,0.205442,0.801973,0.76615,0.162126,0.635757,0.928799,0.672091,3,3,7,-3.54679,-20.6985,4
617414fd2788418ec824bef3,Rouben Mamoulian,Horror & Sci-Fi,4.0,Fredric March & Miriam Hopkins & Rose Hobart & Holmes Herbert & Halliwell Hobbes,Samuel Hoffenstein & Percy Heath & Robert Louis Stevenson,Dr. Jekyll and Mr. Hyde,nn,nn,1931,127,tt0022835,-12.9868,4.54834,0.53999,0.318288,0.614948,0.500643,0.372955,0.46632,0.783381,0.326608,3,3,4,-17.86,31.0615,7
6174154d2788418ec824bf13,Charles Brabin & Charles Vidor,Adventure & Horror & Sci-Fi,4.0,Boris Karloff & Lewis Stone & Karen Morley & Charles Starrett & Myrna Loy,Irene Kuhn & Edgar Allan Woolf & John Willard,The Mask of Fu Manchu,nn,nn,1932,93,tt0023194,-40.2867,21.081,0.833741,0.679434,0.790683,0.813812,0.382632,0.654077,0.242163,0.513203,3,3,7,-9.61599,-15.7735,4
617415732788418ec824bf23,James Whale,Comedy & Horror & Thriller,4.0,Boris Karloff & Melvyn Douglas & Charles Laughton & Lilian Bond & Ernest Thesiger,J.B. Priestley & Benn W. Levy & R.C. Sherriff,The Old Dark House,nn,nn,1932,144,tt0023293,-80.1963,1.3055,0.575524,0.124923,0.596603,0.581383,0.271608,0.901046,0.670359,0.305032,3,3,5,-38.002,28.042,6
617415832788418ec824bf29,George Archainbaud,Comedy & Drama & Mystery & Romance,4.0,Edna May Oliver & Robert Armstrong & James Gleason & Mae Clarke & Donald Cook,Willis Goldbeck & Stuart Palmer & Lowell Brentano,Penguin Pool Murder,nn,nn,1932,36,tt0023327,1.98555,15.0827,0.549573,0.229501,0.511958,0.4674,0.210963,0.505588,0.971175,0.697309,3,3,4,-18.3198,11.2289,7
617415bc2788418ec824bf41,Roy Del Ruth,Crime & Drama & Romance,4.0,James Cagney & Loretta Young & George E. Stone & Guy Kibbee & Leila Bennett,Kenyon Nicholson & Kubec Glasmon & John Bright,Taxi,nn,nn,1931,33,tt0023556,-50.6261,18.5175,0.962163,0.276166,0.294448,0.648033,0.603935,0.75472,0.882481,0.293528,3,3,5,-25.5208,36.3044,6
617415c72788418ec824bf45,George Archainbaud,Drama & Horror & Mystery,4.0,Irene Dunne & Ricardo Cortez & Jill Esmond & Myrna Loy & Mary Duncan,Tiffany Thayer & Bartlett Cormack & Samuel Ornitz,Thirteen Women,nn,nn,1932,34,tt0023582,-66.9946,23.8694,0.732711,0.495964,0.591582,0.707325,0.229058,0.673667,0.691087,0.339447,3,3,5,-24.4609,18.276,6
617415e42788418ec824bf51,Michael Curtiz,Crime & Drama & Film-Noir,4.0,Spencer Tracy & Bette Davis & Arthur Byron & Lyle Talbot & Warren Hymer,Lewis E. Lawes & Wilson Mizner & Brown Holmes,"20,000 Years in Sing Sing",nn,nn,1932,36,tt0023731,1.25346,35.2102,0.991949,0.948366,0.314845,0.911526,0.75842,0.99968,0.126935,0.998497,3,3,1,24.6477,-37.777,2
6174163a2788418ec824bf75,T. Hayes Hunter,Action & Drama & Horror & Mystery & Romance,3.0,Boris Karloff & Cedric Hardwicke & Ernest Thesiger & Dorothy Hyson & Anthony Bushell,Frank King & Leonard Hines & Roland Pertwee,The Ghoul,nn,nn,1933,77,tt0024055,-75.2982,18.4701,0.646195,0.21821,0.624058,0.651274,0.283501,0.935257,0.787172,0.467264,3,3,6,-35.7415,27.8789,1
617416622788418ec824bf85,Michael Curtiz,Crime & Mystery,4.0,William Powell & Mary Astor & Eugene Pallette & Ralph Morgan & Robert McWade,S.S. Van Dine & Robert N. Lee & Peter Milne,The Kennel Murder Case,nn,nn,1933,61,tt0024210,-88.3047,1.07576,0.628384,0.107202,0.460903,0.726195,0.105676,0.960257,0.929354,0.146862,3,3,5,-36.2062,32.2858,6
6174168d2788418ec824bf97,Michael Curtiz,Horror & Mystery & Thriller,4.0,Lionel Atwill & Fay Wray & Glenda Farrell & Frank McHugh & Allen Vincent,Don Mullaly & Carl Erickson & Charles Belden,Mystery of the Wax Museum,nn,nn,1933,99,tt0024368,-87.4947,0.88005,0.582186,0.116915,0.652635,0.589954,0.106653,0.660546,0.932447,0.171674,3,3,5,-26.1862,30.8246,6
617416a52788418ec824bfa1,Albert Ray,Crime & Mystery & Romance & Thriller,3.0,Ginger Rogers & Lyle Talbot & Harvey Clark & Purnell Pratt & Lillian Harmer,Kurt Kempler & Frances Hyland,A Shriek in the Night,nn,nn,1933,41,tt0024554,-15.5928,-2.78488,0.523148,0.490777,0.281859,0.531606,0.110438,0.47322,0.97073,0.467378,3,3,4,-16.0659,27.6684,7
617416c22788418ec824bfad,William A. Wellman,Adventure & Drama,4.0,Frankie Darro & Edwin Phillips & Rochelle Hudson & Dorothy Coonan Wellman & Sterling Holloway,Earl Baldwin & Daniel Ahern & Robert Presnell Sr.,Wild Boys of the Road,nn,nn,1933,41,tt0024772,-21.593,23.39,0.493521,0.325607,0.256606,0.50421,0.443524,0.782169,0.789254,0.565949,3,3,5,8.94118,-6.24586,6
617416d62788418ec824bfb5,Eugene Forde,Crime & Drama & Mystery & Thriller,4.0,Warner Oland & Drue Leyton & Ray Milland & Mona Barrie & Alan Mowbray,Philip MacDonald & Earl Derr Biggers & Stuart Anthony,Charlie Chan in London,nn,nn,1934,42,tt0024968,-14.4131,44.1931,0.744213,0.586189,0.663251,0.579187,0.207638,0.856623,0.876072,0.920255,3,3,3,32.3149,-5.33362,8
617416e42788418ec824bfbb,Rowland V. Lee,Action & Adventure & Drama & History & Romance & Thriller,4.0,Robert Donat & Elissa Landi & Louis Calhern & Sidney Blackmer & Raymond Walburn,Alexandre Dumas & Philip Dunne & Dan Totheroh,The Count of Monte Cristo,nn,nn,1934,38,tt0025004,-10.8508,47.8667,0.765872,0.801151,0.425049,0.757318,0.432318,0.693517,0.664095,0.781603,3,3,2,32.4599,-33.5532,5
617416f22788418ec824bfc1,William K. Howard,Drama & Mystery & Romance,4.0,William Powell & Myrna Loy & Una Merkel & Rosalind Russell & Isabel Jewell,Lenore J. Coffee & W.E. Woodward & Howard Emmett Rogers,Evelyn Prentice,nn,nn,1934,37,tt0025091,-13.2661,40.2243,0.722311,0.406029,0.648342,0.4455,0.545883,0.525061,0.658229,0.734391,3,3,2,28.2573,-13.607,5
617417232788418ec824bfd5,W.S. Van Dyke & Jack Conway & George Cukor,Crime & Drama & Romance,4.0,Clark Gable & William Powell & Myrna Loy & Leo Carrillo & Nat Pendleton,Oliver H.P. Garrett & Joseph L. Mankiewicz & Arthur Caesar,Manhattan Melodrama,nn,nn,1934,47,tt0025464,-28.7229,20.7942,0.822666,0.270466,0.540905,0.470168,0.382791,0.674355,0.51405,0.544965,3,3,6,-9.54183,-24.8597,1
617417302788418ec824bfdb,Chester Erskine,Crime & Drama & Film-Noir & Romance,3.0,Sidney Fox & O.P. Heggie & Henry Hull & Margaret Wycherly & Lynne Overman,Paul Sifton & Claire Sifton & Chester Erskine,Midnight,nn,nn,1934,32,tt0025499,-49.6538,4.31781,0.840871,0.154853,0.571365,0.58596,0.107409,0.805592,0.384402,0.751352,3,3,7,-13.0188,-39.4122,4
617417832788418ec824bffd,Archie Mayo,Crime & Drama,4.0,Paul Muni & Bette Davis & Margaret Lindsay & Eugene Pallette & Robert Barrat,Laird Doyle & Wallace Smith & Robert Lord,Bordertown,nn,nn,1935,35,tt0026129,-65.055,20.0345,0.865742,0.482521,0.679938,0.821631,0.224167,0.704786,0.643603,0.542527,3,3,6,-27.3332,-17.4625,1
617417872788418ec824bfff,James Whale,Drama & Horror & Sci-Fi,4.0,Boris Karloff & Colin Clive & Valerie Hobson & Ernest Thesiger & Elsa Lanchester,Mary Shelley & William Hurlbut & John L. Balderston,Bride of Frankenstein,nn,nn,1935,282,tt0026138,-2.57393,48.1042,0.451016,0.690417,0.606548,0.909238,0.677593,0.522265,0.514286,0.785559,3,3,2,23.5837,-20.9604,5
617417922788418ec824c003,Louis King,Crime & Drama & Mystery & Thriller,4.0,Warner Oland & Pat Paterson & Thomas Beck & Rita Hayworth & Stepin Fetchit,Robert Ellis & Helen Logan & Earl Derr Biggers,Charlie Chan in Egypt,nn,nn,1935,40,tt0026197,-24.2126,44.1737,0.397089,0.559874,0.642878,0.515755,0.187174,0.925784,0.911536,0.703005,3,3,4,14.5716,10.1757,7
617417bd2788418ec824c015,John Ford,Crime & Drama,4.0,Victor McLaglen & Heather Angel & Preston Foster & Margot Grahame & Wallace Ford,Dudley Nichols & Liam O'Flaherty,The Informer,nn,nn,1935,55,tt0026529,-17.347,44.2759,0.739424,0.294369,0.876365,0.416523,0.713727,0.664265,0.64904,0.710101,3,3,2,29.2725,-15.3868,5
617417e42788418ec824c025,Frank Lloyd,Adventure & Biography & Drama & History & Romance,4.0,Charles Laughton & Clark Gable & Franchot Tone & Herbert Mundin & Eddie Quillan,Talbot Jennings & Jules Furthman & Carey Wilson,Mutiny on the Bounty,nn,nn,1935,115,tt0026752,22.8844,46.038,0.641812,0.713258,0.624097,0.565457,0.394955,0.148259,0.621371,0.899475,3,3,3,22.8705,-7.61554,8
617417e92788418ec824c027,William Nigh,Mystery,3.0,Bela Lugosi & Wallace Ford & Arline Judge & E. Alyn Warren & Lotus Long,Harry Stephen Keeler & Lew Levenson & Nina Howatt,The Mysterious Mr. Wong,nn,nn,1934,32,tt0026755,-1.98489,27.0583,0.612564,0.849158,0.586303,0.713316,0.2935,0.375867,0.8029,0.816631,3,3,3,27.7329,-1.06764,8
617417ed2788418ec824c029,Denison Clift,Drama & Horror & Mystery,3.0,Bela Lugosi & Shirley Grey & Arthur Margetson & Edmund Willard & Dennis Hoey,Denison Clift & Charles Larkworthy,Phantom Ship,nn,nn,1935,35,tt0026759,-63.6529,35.3814,0.667284,0.932895,0.401086,0.769661,0.144341,0.646018,0.662063,0.586214,3,3,3,5.10881,-14.5019,8
617418282788418ec824c041,Stuart Walker,Drama & Fantasy & Horror,4.0,Henry Hull & Warner Oland & Valerie Hobson & Lester Matthews & Lawrence Grant,John Colton & Robert Harris & Harvey Gates,Werewolf of London,nn,nn,1935,98,tt0027194,-28.0082,-6.92401,0.590165,0.339949,0.60029,0.686818,0.228137,0.630292,0.715985,0.198419,3,3,5,-28.1618,20.0482,6
617418592788418ec824c055,Gordon Wiles,Crime & Drama & Mystery & Thriller,4.0,Warner Oland & Rosina Lawrence & Charles Quigley & Henrietta Crosman & Edward Trevor,Robert Ellis & Helen Logan & Joseph Hoffman,Charlie Chan's Secret,nn,nn,1936,31,tt0027442,2.10193,14.312,0.315503,0.257494,0.444567,0.507607,0.229521,0.765249,0.872139,0.979717,3,3,7,3.10013,-18.2802,4
617418752788418ec824c061,Lambert Hillyer,Drama & Fantasy & Horror,4.0,Otto Kruger & Gloria Holden & Marguerite Churchill & Edward Van Sloan & Gilbert Emery,Garrett Fort & Bram Stoker & David O. Selznick,Dracula's Daughter,nn,nn,1936,99,tt0027545,-34.4105,28.4635,0.674927,0.148458,0.812724,0.67208,0.42157,0.726023,0.515873,0.430177,3,3,6,-36.7027,-10.806,1
617418972788418ec824c06f,Lambert Hillyer,Horror & Sci-Fi & Thriller,4.0,Boris Karloff & Bela Lugosi & Frances Drake & Frank Lawton & Violet Kemble Cooper,John Colton & Howard Higgin & Douglas Hodges,The Invisible Ray,nn,nn,1936,54,tt0027800,-13.9363,46.7943,0.602211,0.792031,0.657425,0.647485,0.464282,0.80733,0.83092,0.803345,3,3,3,36.8259,-3.36352,8
617418a02788418ec824c073,Robert Stevenson,Horror & Sci-Fi,4.0,Boris Karloff & John Loder & Anna Lee & Frank Cellier & Donald Calthrop,L. du Garde Peach & Sidney Gilliat & John L. Balderston,The Man Who Lived Again,nn,nn,1936,31,tt0027938,20.3195,46.6813,0.54463,0.549921,0.83489,0.421503,0.438507,0.495685,0.750391,0.960567,3,3,3,24.854,-11.2866,8
617418c42788418ec824c07f,Victor Halperin,Adventure & Horror,2.0,Dorothy Stone & Dean Jagger & Roy D'Arcy & Robert Noland & George Cleveland,Victor Halperin & Howard Higgin & Rollo Lloyd,Revolt of the Zombies,nn,nn,1936,50,tt0028174,-26.0097,22.0353,0.820628,0.357206,0.480492,0.557885,0.43328,0.537561,0.767178,0.445923,3,3,4,-12.6487,-0.760716,7
617418d32788418ec824c085,W.S. Van Dyke,Drama & Musical & Romance,4.0,Clark Gable & Jeanette MacDonald & Spencer Tracy & Jack Holt & Jessie Ralph,Anita Loos & Robert E. Hopkins & Herman J. Mankiewicz,San Francisco,nn,nn,1936,82,tt0028216,6.12066,47.6944,0.889833,0.486198,0.290507,0.693907,0.742465,0.917807,0.972408,0.852304,3,3,2,35.1564,-9.97634,5
617419022788418ec824c097,William Wyler,Drama & Romance,4.0,Miriam Hopkins & Merle Oberon & Joel McCrea & Catherine Doucet & Alma Kruger,Lillian Hellman & Lillian Hellman,These Three,nn,nn,1936,41,tt0028356,-52.9845,-9.62959,0.901152,0.216899,0.876869,0.552082,0.369483,0.719917,0.211585,0.654378,3,3,7,-10.8752,-34.1928,4
617419652788418ec824c0bb,John Ford,Action & Drama & Romance,4.0,Dorothy Lamour & Jon Hall & Mary Astor & C. Aubrey Smith & Thomas Mitchell,Dudley Nichols & Oliver H.P. Garrett & Charles Nordhoff,The Hurricane,nn,nn,1937,48,tt0029030,4.93723,33.9628,0.616756,0.603506,0.66575,0.791391,0.706702,0.361037,0.318887,0.912788,3,3,1,27.2234,-26.5056,2
61741a0d2788418ec824c0f7,Michael Curtiz & William Keighley,Action & Adventure & Romance,4.0,Errol Flynn & Olivia de Havilland & Basil Rathbone & Claude Rains & Patric Knowles,Norman Reilly Raine & Seton I. Miller & Rowland Leigh,The Adventures of Robin Hood,nn,nn,1938,278,tt0029843,23.2186,44.5147,0.739284,0.589866,0.846477,0.558029,0.812885,0.138653,0.49349,0.623819,3,3,2,16.4456,6.79818,5
61741a5d2788418ec824c115,Edmund Goulding,Drama & War,4.0,Errol Flynn & Basil Rathbone & David Niven & Donald Crisp & Melville Cooper,Seton I. Miller & Dan Totheroh & John Monk Saunders,The Dawn Patrol,nn,nn,1938,44,tt0030044,-5.75227,30.6396,0.663927,0.498524,0.330313,0.910568,0.343935,0.434893,0.871355,0.889088,3,3,3,19.0252,-7.28865,8
61741a882788418ec824c125,Leigh Jason,Comedy & Crime & Mystery & Romance,4.0,Barbara Stanwyck & Henry Fonda & Sam Levene & Frances Mercer & Stanley Ridges,Philip G. Epstein & Wilson Collison & Fred F. Finklehoffe,The Mad Miss Manton,nn,nn,1938,42,tt0030396,-14.0416,40.5488,0.701265,0.520205,0.631546,0.535134,0.485842,0.638909,0.750588,0.760425,3,3,2,29.0302,-10.1635,5
61741a972788418ec824c12b,William Nigh,Adventure & Crime & Drama & Mystery & Thriller,4.0,Boris Karloff & Grant Withers & Maxine Jennings & Evelyn Brent & George Lloyd,Houston Branch & Hugh Wiley,"Mr. Wong, Detective",nn,nn,1938,36,tt0030473,-24.1256,22.4191,0.676147,0.460322,0.528495,0.682828,0.202626,0.653525,0.562189,0.703418,3,3,7,6.6131,-21.2957,4
61741ab52788418ec824c135,Lloyd Bacon,Comedy & Crime,4.0,Edward G. Robinson & Jane Bryan & Allen Jenkins & Ruth Donnelly & Willard Parker,Earl Baldwin & Joseph Schrank & Damon Runyon,A Slight Case of Murder,nn,nn,1938,39,tt0030764,-6.44893,39.7979,0.433192,0.51125,0.47098,0.680305,0.858738,0.621165,0.756918,0.53284,3,3,2,8.94123,44.5785,5
61741b332788418ec824c163,Zoltan Korda,Adventure & Drama & Romance & War,4.0,John Clements & Ralph Richardson & C. Aubrey Smith & June Duprez & Allan Jeayes,A.E.W. Mason & R.C. Sherriff & Lajos Biró,The Four Feathers,nn,nn,1939,79,tt0031334,-34.6098,26.7119,0.776731,0.316963,0.478638,0.6768,0.360742,0.755755,0.397448,0.796555,3,3,7,-11.3114,-36.8031,4
61741b872788418ec824c181,Henry King & Irving Cummings,Biography & Crime & Drama & History & Western,4.0,Tyrone Power & Henry Fonda & Nancy Kelly & Randolph Scott & Henry Hull,Nunnally Johnson & Gene Fowler & Curtis Kenyon,Jesse James,nn,nn,1939,54,tt0031507,5.56503,17.518,0.748718,0.35315,0.45317,0.660996,0.24073,0.422234,0.720915,0.930512,3,3,7,-10.6907,-44.1383,4
61741be92788418ec824c1a7,Vincent Sherman,Horror & Mystery & Sci-Fi & Thriller,3.0,Humphrey Bogart & Rosemary Lane & Wayne Morris & Dennis Morgan & John Litel,Lee Katz & William J. Makin,The Return of Doctor X,nn,nn,1939,54,tt0031851,-24.3543,27.1675,0.566148,0.365561,0.781131,0.55859,0.165211,0.525046,0.593164,0.90427,3,3,7,3.41947,-21.6042,4
61741bf92788418ec824c1ad,Rowland V. Lee,Drama & Horror & Sci-Fi,4.0,Basil Rathbone & Boris Karloff & Bela Lugosi & Lionel Atwill & Josephine Hutchinson,Mary Shelley & Wyllis Cooper,Son of Frankenstein,nn,nn,1939,130,tt0031951,-19.1967,23.9449,0.538799,0.445566,0.561109,0.89627,0.330841,0.424802,0.649413,0.475948,3,3,4,-11.9276,14.7731,7
61741c912788418ec824c1e5,William Nigh,Crime & Drama & Mystery & Thriller,3.0,Boris Karloff & Marjorie Reynolds & Grant Withers & William Stelling & Catherine Craig,Michael Jacoby & Ralph Gilbert Bettison & Hugh Wiley,Doomed to Die,nn,nn,1940,38,tt0032404,-67.9826,-10.3982,0.742902,0.117963,0.380374,0.958918,0.0993846,0.964967,0.749737,0.711134,3,3,7,-23.4387,-41.2244,4
61741ced2788418ec824c209,William Wyler,Crime & Drama & Film-Noir & Mystery & Romance,4.0,Bette Davis & Herbert Marshall & James Stephenson & Frieda Inescort & Gale Sondergaard,W. Somerset Maugham & Howard Koch,The Letter,nn,nn,1940,128,tt0032701,-45.1281,19.6791,0.861695,0.558766,0.574876,0.726242,0.2574,0.706112,0.54085,0.415954,3,3,6,-20.951,-12.7697,1
61741cf82788418ec824c20d,Nick Grinde,Mystery & Sci-Fi,4.0,Boris Karloff & Roger Pryor & Jo Ann Sayers & Stanley Brown & John Dilson,Karl Brown & Harold Shumate,The Man with Nine Lives,nn,nn,1940,32,tt0032753,-63.0517,-5.6385,0.782794,0.428653,0.722725,0.867689,0.0588522,0.772747,0.453934,0.688574,3,3,7,-24.0331,-32.978,4
61741d072788418ec824c213,Christy Cabanne,Adventure & Fantasy & Horror,4.0,Dick Foran & Peggy Moran & Wallace Ford & Eduardo Ciannelli & George Zucco,Griffin Jay & Griffin Jay & Maxwell Shane,The Mummy's Hand,nn,nn,1940,86,tt0032818,-20.0295,15.9989,0.47056,0.459676,0.475298,0.601101,0.269953,0.723146,0.733436,0.381365,3,3,5,-29.395,27.1702,6
61741d892788418ec824c249,David Butler,Comedy & Horror & Musical & Mystery & Romance,4.0,Kay Kyser & Peter Lorre & Boris Karloff & Bela Lugosi & Helen Parrish,James V. Kern & David Butler & James V. Kern,You'll Find Out,nn,nn,1940,56,tt0033283,7.46296,53.183,0.797396,0.767475,0.545022,0.47515,0.699113,0.870973,0.990524,0.613184,3,3,2,44.8265,7.40498,5
61741d9c2788418ec824c251,Albert S. Rogell,Adventure & Comedy & Horror & Mystery & Romance,4.0,Basil Rathbone & Hugh Herbert & Broderick Crawford & Bela Lugosi & Anne Gwynne,Robert Lees & Frederic I. Rinaldo & Eric Taylor,The Black Cat,nn,nn,1941,43,tt0033397,-72.5267,28.5006,0.54112,0.421443,0.781163,0.385282,0.296431,0.909327,0.83709,0.222171,3,3,5,-19.3721,47.2515,6
61741db92788418ec824c25d,Edward Dmytryk,Horror & Sci-Fi,4.0,Boris Karloff & Richard Fiske & Amanda Duff & Anne Revere & Cy Schindell,Robert Hardy Andrews & Milton Gunzburg & William Sloane,The Devil Commands,nn,nn,1941,37,tt0033530,-45.6409,40.9279,0.820444,0.655662,0.878703,0.745465,0.189918,0.851635,0.496329,0.833849,3,3,7,8.51627,-42.5541,4
61741dbe2788418ec824c25f,William Dieterle,Comedy & Drama & Fantasy,4.0,Edward Arnold & Walter Huston & Jane Darwell & Simone Simon & Gene Lockhart,Stephen Vincent Benet & Dan Totheroh & Stephen Vincent Benet,The Devil and Daniel Webster,nn,nn,1941,61,tt0033532,11.082,52.1864,0.781687,0.809468,0.763222,0.466138,0.654807,0.64017,0.603522,0.71232,3,3,1,37.5538,6.15043,2
61741dee2788418ec824c273,Raoul Walsh,Action & Adventure & Crime & Drama & Film-Noir & Thriller,4.0,Ida Lupino & Humphrey Bogart & Alan Curtis & Arthur Kennedy & Joan Leslie,John Huston & W.R. Burnett & W.R. Burnett,High Sierra,nn,nn,1941,105,tt0033717,-33.8424,20.5255,0.70022,0.440537,0.720854,0.618157,0.437927,0.711764,0.378384,0.594384,3,3,6,-10.8201,-28.1146,1
61741e072788418ec824c27d,Joseph H. Lewis,Crime & Drama & Horror & Thriller,3.0,Bela Lugosi & Polly Ann Young & John McGuire & Clarence Muse & Terry Walker,Helen Martin & Al Martin & Helen Martin,Invisible Ghost,nn,nn,1941,87,tt0033760,-78.9468,2.04282,0.564657,0.160328,0.528484,0.822541,0.237226,0.842829,0.808509,0.49358,3,3,6,-36.254,25.9345,1
